Latitude,Longitude,City,Metropolitan Statistical Area,Average Daily Rate (USD),Annual Revenue LTM (USD),Airbnb Superhost,Occupancy Rate LTM,Airbnb Host ID,Property ID,Property Type
18.39799,-65.77266,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",188.23,5082,FALSE,0.29,214894616,ab-28866649,Apartment
18.37211,-67.18835,Aguada,"Aguadilla-Isabela, PR Metro Area",45.06,7705,TRUE,0.65,214603251,ab-28866971,Bed and breakfast
18.45528040025259,-66.0643360687419,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,202345063,ab-28867427,Condominium
18.37217,-67.18671,Aguada,"Aguadilla-Isabela, PR Metro Area",47.41,13654,TRUE,0.818,214603251,ab-28867569,Bed and breakfast
18.33660445601296,-65.6430336591735,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,217648725,ab-28867833,Bed and breakfast
18.45273,-66.18792,Toa Baja,"San Juan-Carolina-Caguas, PR Metro Area",44.61,4997,FALSE,0.366,157318450,ab-28867969,Apartment
18.33639502155574,-65.64279540880139,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,217648725,ab-28868094,Bed and breakfast
18.443,-66.024,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",87.38,15466,FALSE,0.557,94244472,ab-28868367,Condominium
18.45408,-66.0514,NA,"San Juan-Carolina-Caguas, PR Metro Area",670.4,43576,FALSE,0.489,11156640,ab-28874068,Townhouse
18.375,-65.715,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",73.12,18865,TRUE,0.806,57777040,ab-28884263,House
18.25336,-65.96894,Gurabo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,217788763,ab-28890747,Apartment
18.07918,-67.03468,San German,"San Germán, PR Metro Area",69.47,13268,TRUE,0.61,26706131,ab-28893782,Apartment
18.393,-67.194,Aguada,"Aguadilla-Isabela, PR Metro Area",128.26,37196,TRUE,0.815,12432001,ab-28895758,Apartment
18.45174,-66.06729,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",152.91,17585,TRUE,0.518,157518219,ab-28904985,House
18.46823,-66.27442,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",281,14050,FALSE,0.325,141600329,ab-28908008,House
18.44755,-66.055,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",29.32,1202,FALSE,0.774,175543096,ab-28909950,Apartment
18.454,-66.087,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",91.06,15844,TRUE,0.598,36838325,ab-28909982,Condominium
18.47487,-66.82979,Hatillo,"Arecibo, PR Metro Area",105.98,7842,FALSE,0.484,217835299,ab-28910263,House
18.16172,-67.17949,Cabo Rojo,"San Germán, PR Metro Area",NA,0,FALSE,NA,217903979,ab-28910500,Condominium
18.39909751248029,-66.18580351186475,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,100433845,ab-28911829,House
18.08578,-65.7958,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",274.08,39742,FALSE,0.566,31515406,ab-28912078,Condominium
18.44533,-66.01741,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",151.23,1966,FALSE,0.21,191229430,ab-28912496,Condominium
18.47819,-66.27385,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",309.6,70589,TRUE,0.699,209566542,ab-28915140,Villa
18.27644,-65.64496,Ceiba,"San Juan-Carolina-Caguas, PR Metro Area",116.04,12532,FALSE,0.434,118340788,ab-28915449,Condominium
18.41918,-66.06315,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",48.57,340,TRUE,0.113,31755915,ab-28915956,House
18.451,-66.053,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",111.1,7999,TRUE,0.615,101512964,ab-28919487,Condominium
18.48353,-66.39884,Vega Baja,"San Juan-Carolina-Caguas, PR Metro Area",83.44,1335,FALSE,0.174,202367223,ab-28927152,Camper/RV
18.142,-65.432,Vieques,NA,76.3,10530,FALSE,0.391,218068248,ab-28930343,Apartment
18.44583,-66.01707,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",192.71,1349,FALSE,0.113,141600329,ab-28931346,Apartment
18.38879,-65.75772,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",423.26,32168,FALSE,0.254,98475026,ab-28934067,Condominium
18.34068,-65.64403,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",40,1640,TRUE,1,217648725,ab-28934196,Bed and breakfast
18.31457,-67.19403,Rincon,"Aguadilla-Isabela, PR Metro Area",54.25,13291,TRUE,0.79,66905139,ab-28935000,Guesthouse
18.33076,-65.63877,Puerto Real,"San Juan-Carolina-Caguas, PR Metro Area",89,1335,FALSE,0.167,185665212,ab-28936393,Apartment
18.40122300551593,-66.03711649950631,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,206900140,ab-28936427,House
18.42637,-66.1432,Catano,"San Juan-Carolina-Caguas, PR Metro Area",28.26,6387,FALSE,0.746,68593333,ab-28936573,Apartment
18.41310157859675,-66.15968783722744,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,211387614,ab-28937569,Apartment
18.39907202020704,-66.15581851715464,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,211387614,ab-28937669,House
18.42917,-65.9776,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",50,10699,TRUE,0.713,160315418,ab-28938351,Apartment
18.453,-66.081,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",58.33,3675,FALSE,0.441,134414137,ab-28938390,Apartment
18.3512,-66.8344,Camuy,"Arecibo, PR Metro Area",98,294,FALSE,0.097,218151175,ab-28940609,Room in hotel
18.48007,-66.33316,Vega Alta,"San Juan-Carolina-Caguas, PR Metro Area",210.95,36283,FALSE,0.775,187839356,ab-28941352,Condominium
18.40231655552308,-65.9695821037327,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,218176966,ab-28944100,Apartment
18.46597,-66.11569,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",198.72,5763,FALSE,0.252,13882864,ab-28944729,Apartment
18.45215,-66.06885,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",93.27,5876,FALSE,0.297,61937151,ab-28952427,Apartment
18.3144,-67.22503,Rincon,"Aguadilla-Isabela, PR Metro Area",116.32,2210,FALSE,0.104,11944846,ab-28953470,House
18.3886299815321,-66.14981944881356,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,218244217,ab-28953835,Apartment
18.46623169643043,-66.11550239340764,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,108988055,ab-28956357,Apartment
18.3904,-67.20157,Aguada,"Aguadilla-Isabela, PR Metro Area",68.81,275,FALSE,0.129,218265218,ab-28956674,Resort
18.46756,-66.11482,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",514.46,84886,TRUE,0.589,1194909,ab-28959532,Condominium
18.3444,-65.63503,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",108.31,9965,TRUE,0.447,168035000,ab-28961170,Condominium
18.3581,-66.82728,Camuy,"Arecibo, PR Metro Area",98,98,FALSE,0.032,218151175,ab-28961687,Room in hotel
18.0277,-67.16346,Boqueron,"San Germán, PR Metro Area",142,1704,FALSE,0.522,126630924,ab-28961692,House
18.08166,-65.80283,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",169.38,7114,FALSE,0.457,218296920,ab-28961742,Apartment
18.358,-66.82497,Camuy,"Arecibo, PR Metro Area",99,792,FALSE,0.052,218151175,ab-28962125,Room in hotel
18.35821,-66.82711,Camuy,"Arecibo, PR Metro Area",120,120,FALSE,0.032,218151175,ab-28962772,Room in hotel
18.3589,-66.82693,Camuy,"Arecibo, PR Metro Area",120,120,FALSE,0.032,218151175,ab-28963368,Room in hotel
18.35798,-66.82505,Camuy,"Arecibo, PR Metro Area",120,240,FALSE,0.067,218151175,ab-28963502,Room in hotel
18.4356,-66.39646,Vega Baja,"San Juan-Carolina-Caguas, PR Metro Area",120,480,FALSE,0.033,218151175,ab-28964402,Room in hotel
18.45065,-66.06042,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",85.78,9779,FALSE,0.533,15618452,ab-28965715,Apartment
18.45089,-66.05053,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",92.05,21816,TRUE,0.675,57513534,ab-28965976,Guesthouse
18.32307075028241,-67.24338601692706,Rincon,"Aguadilla-Isabela, PR Metro Area",NA,0,FALSE,NA,71020691,ab-28976411,House
18.45254,-66.0813,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",121,1210,FALSE,1,215341322,ab-28977428,Apartment
18.389,-65.757,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",570.54,76453,TRUE,0.388,217792482,ab-28978573,Condominium
18.44117,-66.01428,NA,"San Juan-Carolina-Caguas, PR Metro Area",82.16,10845,FALSE,0.494,29985990,ab-28978733,Apartment
18.43017,-65.83932,Loiza,"San Juan-Carolina-Caguas, PR Metro Area",152.18,6848,FALSE,0.484,179942327,ab-28979166,Condominium
18.466,-66.097,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",42.57,4640,FALSE,0.436,37338130,ab-28979710,Condominium
18.32182,-67.2453,Rincon,"Aguadilla-Isabela, PR Metro Area",NA,0,FALSE,NA,71020691,ab-28979755,Apartment
18.39031763321142,-65.75830722754829,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,206903821,ab-28979840,Condominium
18.24853,-65.99771,Gurabo,"San Juan-Carolina-Caguas, PR Metro Area",80.56,2175,FALSE,0.293,126445904,ab-28980968,Condominium
17.97399,-67.18859,Boqueron,"San Germán, PR Metro Area",150.75,37386,TRUE,0.713,59925036,ab-28981678,Chalet
18.14836247717867,-65.8105593144957,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,175459183,ab-28984002,House
18.478,-67.152,Aguadilla,"Aguadilla-Isabela, PR Metro Area",83.4,11259,TRUE,0.464,211838458,ab-28985645,Apartment
18.45452,-66.07598,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",213.77,30355,FALSE,0.458,218478105,ab-28986454,Condominium
18.36713437030457,-66.04751836453796,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,218496115,ab-28988485,Condominium
17.98114,-67.18255,Boqueron,"San Germán, PR Metro Area",138.33,9960,FALSE,0.241,129491553,ab-28989045,Apartment
18.215912948567478,-66.22975521472694,Comerio,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,212143500,ab-28998540,Apartment
18.47218,-66.31197,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",424.53,13585,TRUE,0.8,122369992,ab-29000879,House
18.48907,-66.41279,Vega Baja,"San Juan-Carolina-Caguas, PR Metro Area",120,27600,TRUE,0.665,107684616,ab-29001886,Condominium
18.15948,-65.42273,Vieques,NA,146.33,8341,TRUE,0.291,28329257,ab-29006511,House
18.44497,-66.01706,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",256.25,2306,FALSE,0.155,141600329,ab-29010411,Apartment
18.44426,-66.0156,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",143.52,4449,FALSE,0.574,141600329,ab-29010502,Apartment
18.21386751767081,-66.23149726636184,Comerio,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,212143500,ab-29010633,Casa particular
18.29133,-65.28537,Culebra,NA,176.57,10064,FALSE,0.239,126630924,ab-29011003,Condominium
18.31397,-65.3064,Culebra,NA,NA,0,FALSE,NA,126630924,ab-29011609,Apartment
18.31244,-65.30858,Culebra,NA,212,636,FALSE,1,126630924,ab-29011613,House
18.40025263905243,-66.1603870100988,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,217963947,ab-29012285,House
18.30374,-67.23469,Rincon,"Aguadilla-Isabela, PR Metro Area",120.02,14402,TRUE,0.347,218668197,ab-29012381,Camper/RV
17.99015,-67.2131,Boqueron,"San Germán, PR Metro Area",84,1092,FALSE,0.213,180042133,ab-29012534,Apartment
18.31059,-65.25263,Culebra,NA,133.69,10829,FALSE,0.296,217121823,ab-29012556,Resort
18.38839,-65.75645,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",196.41,7660,FALSE,0.322,217976225,ab-29013759,Condominium
18.42363,-65.839340000000007,Loiza,"San Juan-Carolina-Caguas, PR Metro Area",173.9,17564,TRUE,0.453,218681228,ab-29014110,Apartment
18.36449,-67.25261,Rincon,"Aguadilla-Isabela, PR Metro Area",311.08,40130,FALSE,0.481,28445596,ab-29017716,House
18.40112584556728,-66.16126805361505,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,208080890,ab-29023004,Apartment
18.40164907855232,-66.16159256606925,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,218744781,ab-29024510,Apartment
18.49833,-67.12909,NA,"Aguadilla-Isabela, PR Metro Area",NA,0,FALSE,NA,4303563,ab-29026749,House
18.36704,-65.62598,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",140,1120,FALSE,0.045,218756111,ab-29028629,Apartment
18.47453,-66.27444,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",126.42,20859,FALSE,0.655,39781875,ab-29028914,Condominium
18.47613902493298,-66.2738788192565,Dorado,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,39781875,ab-29029394,Apartment
18.51567,-67.1002,Isabela,"Aguadilla-Isabela, PR Metro Area",179,5549,TRUE,0.352,211304832,ab-29030414,Apartment
18.348,-65.64,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",101.39,6286,TRUE,0.237,218787228,ab-29030583,House
18.45536,-66.06391,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",183.41,8070,FALSE,0.524,218789793,ab-29030947,Condominium
18.50436,-67.01149,Isabela,"Aguadilla-Isabela, PR Metro Area",85.45,427,FALSE,0.161,119905063,ab-29031353,House
18.39945215255903,-66.16094846904278,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,218744781,ab-29031772,House
18.33032,-65.64771,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",89.17,7223,TRUE,0.242,217444334,ab-29032177,House
18.32893,-65.64841,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",94.22,7443,TRUE,0.261,217444334,ab-29032964,House
18.45742,-66.06599,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",208.23,20615,FALSE,0.307,43018120,ab-29032997,Apartment
18.32892,-65.64801,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",92.83,8726,TRUE,0.367,217444334,ab-29033166,House
18.41951,-66.08074,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",70.77,920,FALSE,0.52,147104639,ab-29034426,Apartment
18.44198,-66.0197,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",123.82,26870,TRUE,0.726,82383044,ab-29035744,Condominium
18.43169,-66.01936,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",76.5,15989,FALSE,0.718,76449885,ab-29036760,Apartment
17.983,-67.202,Boqueron,"San Germán, PR Metro Area",137.93,13241,TRUE,0.291,217244126,ab-29036995,Apartment
18.38829,-67.2035,Aguada,"Aguadilla-Isabela, PR Metro Area",101,404,FALSE,0.129,106664173,ab-29038147,House
18.47692,-66.87336,Camuy,"Arecibo, PR Metro Area",NA,0,FALSE,NA,218867272,ab-29041611,House
18.44458,-66.0141,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",65.55,4064,FALSE,0.288,17645551,ab-29042258,Apartment
18.22916,-66.4218,Orocovis,"San Juan-Carolina-Caguas, PR Metro Area",132.35,13500,TRUE,0.381,218902278,ab-29047354,Tent
18.34915,-65.63469,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",140,560,FALSE,0.073,218756111,ab-29048240,Apartment
18.45498,-66.07631,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",218.63,24705,FALSE,0.431,218478105,ab-29048460,Condominium
18.45619,-66.07631,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",222.56,28710,FALSE,0.424,218478105,ab-29048854,Condominium
18.46418,-66.11866,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",201.14,17298,FALSE,0.325,43018120,ab-29051766,Apartment
18.45093,-66.04395,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",149,2235,FALSE,0.484,25399688,ab-29051852,Condominium
18.46258446234318,-66.08583197222363,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,80058743,ab-29054517,Room in aparthotel
18.31048,-65.29159,Culebra,NA,NA,0,FALSE,NA,29570543,ab-29055551,House
18.33381,-65.63189,Puerto Real,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,TRUE,NA,215943565,ab-29056115,House
18.45645,-66.064940000000007,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",194.62,3892,FALSE,0.333,218789793,ab-29056854,Condominium
18.4034141149907,-66.161386569672,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,218744781,ab-29056864,Apartment
18.33411,-65.63127,Puerto Real,"San Juan-Carolina-Caguas, PR Metro Area",41,1804,TRUE,0.733,215943565,ab-29057105,House
18.35846,-65.62531,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,126630924,ab-29058096,Loft
18.45252,-66.0578,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",169.46,28130,TRUE,0.519,1935404,ab-29063898,Apartment
18.45037957744647,-66.0563578228027,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,140631456,ab-29064105,House
18.44949348652258,-66.05702098683841,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,140631456,ab-29064512,House
18.40805290180032,-66.16668675643929,Bayamon,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,218744781,ab-29072310,House
18.46471681463658,-66.10523681604164,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,157557439,ab-29072485,Apartment
18.30201,-67.23188,Rincon,"Aguadilla-Isabela, PR Metro Area",85,510,FALSE,0.194,13178577,ab-29072795,Condominium
18.08883,-65.7999,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",71.9,17616,TRUE,0.828,217620597,ab-29075138,Apartment
18.33339,-65.63091,Puerto Real,"San Juan-Carolina-Caguas, PR Metro Area",38,570,TRUE,0.484,215943565,ab-29076567,House
18.443,-66.01807,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",113.25,17327,FALSE,0.558,219122615,ab-29078385,Condominium
18.21348,-66.04233,Caguas,"San Juan-Carolina-Caguas, PR Metro Area",22.5,450,FALSE,0.339,216709603,ab-29078810,House
18.337,-67.24079,Rincon,"Aguadilla-Isabela, PR Metro Area",127.73,34998,TRUE,0.794,44667635,ab-29079170,Apartment
18.45179,-66.06542,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,17555150,ab-29079317,Condominium
18.23742,-67.12944,Mayaguez,"Mayagüez, PR Metro Area",35,1050,FALSE,0.968,213573019,ab-29081048,House
18.44965,-66.0567,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",291.53,75798,FALSE,0.818,215341322,ab-29081255,House
18.178,-66.304,Barranquitas,"San Juan-Carolina-Caguas, PR Metro Area",124.31,1989,TRUE,0.13,214344080,ab-29081861,Room in boutique hotel
18.16775,-66.32127,Barranquitas,"San Juan-Carolina-Caguas, PR Metro Area",216.65,35531,TRUE,0.641,214344080,ab-29082319,Villa
17.98927,-67.21074,Boqueron,"San Germán, PR Metro Area",191.79,22631,FALSE,0.368,71693480,ab-29083286,Condominium
18.45278,-66.05458,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",572.19,132176,TRUE,0.775,122369992,ab-29091007,House
17.98223,-67.18529,Boqueron,"San Germán, PR Metro Area",142.73,14130,FALSE,0.407,177582346,ab-29094386,Condominium
18.32813101885569,-67.25170601469847,Rincon,"Aguadilla-Isabela, PR Metro Area",NA,0,FALSE,NA,84998335,ab-29098010,Apartment
18.44992,-66.06245,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",165.94,17755,TRUE,0.425,61518762,ab-29098843,House
18.36432,-66.09352,Guaynabo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,219309558,ab-29099776,Apartment
18.1335,-65.82125,Humacao,"San Juan-Carolina-Caguas, PR Metro Area",122.68,7238,TRUE,0.831,148946640,ab-29101399,Condominium
18.43989,-66.02641,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",245.16,38980,FALSE,0.707,219326892,ab-29101422,House
18.33497,-67.23337,Rincon,"Aguadilla-Isabela, PR Metro Area",56.44,1806,FALSE,0.165,4797158,ab-29102541,Apartment
18.45789,-65.98397,Loiza,"San Juan-Carolina-Caguas, PR Metro Area",163.51,21583,TRUE,0.379,193072103,ab-29102781,Condominium
18.40786,-66.09684,Guaynabo,"San Juan-Carolina-Caguas, PR Metro Area",51.38,13153,TRUE,0.834,31867485,ab-29103291,Apartment
18.43117,-66.01356,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,99631914,ab-29104469,House
18.34537,-65.63783,Fajardo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,3058499,ab-29106068,Condominium
18.45331,-66.038,NA,"San Juan-Carolina-Caguas, PR Metro Area",89,2581,FALSE,1,164107597,ab-29116171,Guest suite
18.38233,-65.71909,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",150.25,9165,TRUE,0.295,219442581,ab-29119866,Condominium
18.45108,-66.04456,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",101.45,2942,TRUE,1,219443326,ab-29119919,House
18.38125977927486,-65.72068213271437,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,45328232,ab-29120649,Apartment
17.98129,-67.0614,Lajas,"San Germán, PR Metro Area",75.71,7496,TRUE,0.328,217630687,ab-29120692,Apartment
18.0294,-66.85665,Yauco,"Ponce, PR Metro Area",44.5,89,FALSE,0.034,148163355,ab-29122261,Apartment
17.9757,-66.601,Ponce,"Ponce, PR Metro Area",103.23,16930,TRUE,0.596,72724965,ab-29124590,House
18.45126577394145,-66.0626850090789,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,43018120,ab-29124966,Apartment
18.4085805278473,-65.81796964041142,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,24694187,ab-29125746,Serviced apartment
18.45162010270985,-66.06292138902862,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,43018120,ab-29125770,Apartment
18.45229,-66.04932,San Juan,"San Juan-Carolina-Caguas, PR Metro Area",90.94,10276,TRUE,0.479,55458883,ab-29126073,Condominium
18.38742,-65.75387,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,24694187,ab-29129017,Serviced apartment
18.38278,-65.7216,Luquillo,"San Juan-Carolina-Caguas, PR Metro Area",112.01,8625,TRUE,0.365,39339902,ab-29129145,Condominium
17.98957,-66.63128,Ponce,"Ponce, PR Metro Area",41,1189,FALSE,1,219500967,ab-29129196,Condominium
17.98835,-66.63259,Ponce,"Ponce, PR Metro Area",40,1160,FALSE,1,219500967,ab-29130388,Condominium
18.42734500397469,-66.00698094160036,Carolina,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,99631914,ab-29130670,House
18.372,-67.247,Rincon,"Aguadilla-Isabela, PR Metro Area",299.23,31718,TRUE,0.482,60540317,ab-29131595,Townhouse
18.41037443795841,-65.8159469473721,Rio Grande,"San Juan-Carolina-Caguas, PR Metro Area",NA,0,FALSE,NA,24694187,ab-29132082,Condominium
18.15544,-65.44215,Vieques,NA,298.56,47471,TRUE,0.521,219622553,ab-29146322,House
